id;time;subscriber;aprefix;destination;invoicegroup;prefix;pbx;direction;volumetimesecs;price;free;forward;servingnetwork;reason;billed;zone
933600299;01-03-2019 10:05;46840836388;Sweden;467351065XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933600398;01-03-2019 10:05;4578772919;Danmark Fastnet;45409344XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933600550;01-03-2019 10:06;46840836384;Sweden;47950842XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
933600788;01-03-2019 10:07;46840836384;Sweden;467343820XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
933601063;01-03-2019 10:08;46840836384;Sweden;468553854XX;Udland;Sweden;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
933601090;01-03-2019 10:08;46840836388;Sweden;467293700XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933601396;01-03-2019 10:09;46840836384;Sweden;467335074XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
933602142;01-03-2019 10:11;4578772919;Danmark Fastnet;45206704XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933602387;01-03-2019 10:12;46840836388;Sweden;467051068XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
933602696;01-03-2019 10:13;46840308799;Sweden;47900666XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933602708;01-03-2019 10:13;46840836384;Sweden;467039920XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933602945;01-03-2019 10:14;46840836388;Sweden;467399942XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933602964;01-03-2019 10:14;46840836389;Sweden;4601017602XX;Udland;Sweden;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
933603031;01-03-2019 10:14;46840836382;Sweden;47464273XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933603083;01-03-2019 10:14;46840836382;Sweden;461046000XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
933603160;01-03-2019 10:15;4569669633;Danmark Fastnet;45232753XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933603187;01-03-2019 10:15;46840836389;Sweden;4601017602XX;Udland;Sweden;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
933603294;01-03-2019 10:15;46840836389;Sweden;461017602XX;Udland;Sweden;firebrand-;ip-pstn;480;0,76;no;0;;0;yes;Norden
933603371;01-03-2019 10:15;46840308799;Sweden;467044632XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
933604175;01-03-2019 10:18;4578772918;Danmark Fastnet;45401063XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;180;1,25;no;0;;0;yes;Norden Mobil (DK)
933604364;01-03-2019 10:19;46840308799;Sweden;46213917XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
933605140;01-03-2019 10:21;46840308799;Sweden;47920539XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933606484;01-03-2019 10:25;46840836387;Sweden;467703737XX;Udland;Sweden;firebrand-;ip-pstn;900;1,25;no;0;;0;yes;Norden
933606816;01-03-2019 10:26;4578772922;Danmark Fastnet;45401893XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
933608682;01-03-2019 10:32;4578772916;Danmark Fastnet;45248080XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933608696;01-03-2019 10:32;4578772922;Danmark Fastnet;45764346XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
933608927;01-03-2019 10:33;4569804979;Danmark Fastnet;45306149XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;720;4,85;no;0;;0;yes;Norden Mobil (DK)
933609230;01-03-2019 10:34;4578772922;Danmark Fastnet;45217892XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;720;4,85;no;0;;0;yes;Norden Mobil (DK)
933609908;01-03-2019 10:36;4578772918;Danmark Fastnet;45223399XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933610973;01-03-2019 10:40;4578772916;Danmark Fastnet;45308327XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933611171;01-03-2019 10:40;4578772919;Danmark Fastnet;47930371XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
933612350;01-03-2019 10:44;46840836388;Sweden;467055921XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;180;1,55;no;0;;0;yes;Norden Mobil
933612496;01-03-2019 10:44;4578772918;Danmark Fastnet;45523444XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933612936;01-03-2019 10:46;46840308799;Sweden;467391394XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933613257;01-03-2019 10:47;4578772919;Danmark Fastnet;47219930XX;Udland;Norway;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
933613312;01-03-2019 10:47;46840308799;Sweden;47638333XX;Udland;Norway;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
933613345;01-03-2019 10:47;4578772919;Danmark Fastnet;47219930XX;Udland;Norway;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
933613816;01-03-2019 10:49;46840308799;Sweden;467026039XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
933614065;01-03-2019 10:50;46840308799;Sweden;467064962XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933614705;01-03-2019 10:52;46840308799;Sweden;467366501XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933615098;01-03-2019 10:53;46840308799;Sweden;47907360XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
933615402;01-03-2019 10:54;4533456544;Danmark Fastnet;45204492XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933615682;01-03-2019 10:55;46840308799;Sweden;47472323XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;300;2,45;no;0;;0;yes;Norden Mobil
933616916;01-03-2019 10:59;46840836382;Sweden;468527210XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
933617032;01-03-2019 11:00;4578772922;Danmark Fastnet;45701112XX;Danmark 70 nummer;Danmark 70 nummer;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
933617228;01-03-2019 11:00;4578772922;Danmark Fastnet;45701112XX;Danmark 70 nummer;Danmark 70 nummer;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
933617404;01-03-2019 11:01;46840836382;Sweden;467333125XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;300;2,45;no;0;;0;yes;Norden Mobil
933617902;01-03-2019 11:03;4578772922;Danmark Fastnet;45419397XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
933617937;01-03-2019 11:03;4578772916;Danmark Fastnet;45437142XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;120;0,15;no;0;;0;yes;Norden (DK)
933618245;01-03-2019 11:04;46840308799;Sweden;467049454XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933618409;01-03-2019 11:04;4578772922;Danmark Fastnet;45701112XX;Danmark 70 nummer;Danmark 70 nummer;firebrand-;ip-pstn;180;0,2;no;0;;0;yes;Norden (DK)
933618807;01-03-2019 11:05;46840836388;Sweden;467658357XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
933618867;01-03-2019 11:05;46840308799;Sweden;467623526XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;240;2;no;0;;0;yes;Norden Mobil
933618944;01-03-2019 11:06;46840836388;Sweden;467042076XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
933619663;01-03-2019 11:08;4578772919;Danmark Fastnet;45236428XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933620825;01-03-2019 11:12;4578772922;Danmark Fastnet;45203021XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;480;3,25;no;0;;0;yes;Norden Mobil (DK)
933620970;01-03-2019 11:12;46840836387;Sweden;467071852XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
933621150;01-03-2019 11:13;4578772919;Danmark Fastnet;45607995XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933621359;01-03-2019 11:13;4578772918;Danmark Fastnet;45717203XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
933621779;01-03-2019 11:15;46840836387;Sweden;464184511XX;Udland;Sweden;firebrand-;ip-pstn;120;0,34;no;0;;0;yes;Norden
933621789;01-03-2019 11:15;46850926912;Sweden;467071400XX;Udland Mobil;Sweden-Mobile;rackpeoplehq-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
933622776;01-03-2019 11:18;4578772919;Danmark Fastnet;45208133XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
933622847;01-03-2019 11:18;4578772918;Danmark Fastnet;45425566XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
933623305;01-03-2019 11:20;4578772919;Danmark Fastnet;45297209XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
933623661;01-03-2019 11:21;46840836388;Sweden;467352968XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933623844;01-03-2019 11:22;46840836388;Sweden;467352968XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
933624928;01-03-2019 11:25;46840308799;Sweden;467093152XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;240;2;no;0;;0;yes;Norden Mobil
933625805;01-03-2019 11:28;46840836382;Sweden;468527210XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
933629377;01-03-2019 11:41;4578772918;Danmark Fastnet;45204501XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933630846;01-03-2019 11:46;4578772919;Danmark Fastnet;45204947XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
933631025;01-03-2019 11:47;4578772913;Danmark Fastnet;45208927XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;1920;12,85;no;0;;0;yes;Norden Mobil (DK)
933631191;01-03-2019 11:48;4578772918;Danmark Fastnet;45601639XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
933634021;01-03-2019 11:58;4578772918;Danmark Fastnet;45312637XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933634253;01-03-2019 11:58;4578772922;Danmark Fastnet;45701112XX;Danmark 70 nummer;Danmark 70 nummer;firebrand-;ip-pstn;120;0,15;no;0;;0;yes;Norden (DK)
933634504;01-03-2019 11:59;4578772919;Danmark Fastnet;45336947XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
933639328;01-03-2019 12:19;4578772913;Danmark Fastnet;45233046XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
933639413;01-03-2019 12:19;4569669633;Danmark Fastnet;45239647XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
933642105;01-03-2019 12:31;4570200645;Danmark 70 nummer;45417272XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;540;3,65;no;0;;0;yes;Norden Mobil (DK)
933642312;01-03-2019 12:32;4533456540;Danmark Fastnet;45203078XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;360;2,45;no;0;;0;yes;Norden Mobil (DK)
933642419;01-03-2019 12:32;4569804969;Danmark Fastnet;45401137XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
933642496;01-03-2019 12:32;4569804969;Danmark Fastnet;45401137XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933643688;01-03-2019 12:37;4569804963;Danmark Fastnet;45239647XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
933644220;01-03-2019 12:38;4570200645;Danmark 70 nummer;45305181XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933644637;01-03-2019 12:40;4569804969;Danmark Fastnet;45401137XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
933645289;01-03-2019 12:43;4533456546;Danmark Fastnet;45204492XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
933645774;01-03-2019 12:44;4569804979;Danmark Fastnet;45202341XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933648585;01-03-2019 12:55;4578772913;Danmark Fastnet;45233046XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933649105;01-03-2019 12:57;4578772919;Danmark Fastnet;45701022XX;Danmark 70 nummer;Danmark 70 nummer;firebrand-;ip-pstn;240;0,25;no;0;;0;yes;Norden (DK)
933649440;01-03-2019 12:58;46840836380;Sweden;467078894XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;180;1,55;no;0;;0;yes;Norden Mobil
933649657;01-03-2019 12:59;4578772916;Danmark Fastnet;45252178XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;420;2,85;no;0;;0;yes;Norden Mobil (DK)
933650150;01-03-2019 13:01;46840836380;Sweden;4478139396XX;Udland Mobil;United Kingdom-Mobile;firebrand-;ip-pstn;1020;8,7;no;0;;0;yes;Europa 1 Mobil
933650255;01-03-2019 13:01;4569804979;Danmark Fastnet;45233011XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;600;4,05;no;0;;0;yes;Norden Mobil (DK)
933650335;01-03-2019 13:01;4578772922;Danmark Fastnet;2995817XX;Udland;Greenland;firebrand-;ip-pstn;60;2,45;no;0;;0;yes;Øvrige Verden 3
933650467;01-03-2019 13:02;4578772918;Danmark Fastnet;45234084XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;180;1,25;no;0;;0;yes;Norden Mobil (DK)
933650999;01-03-2019 13:04;4578772922;Danmark Fastnet;2995427XX;Udland;Greenland;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Øvrige Verden 3
933651244;01-03-2019 13:05;4578772919;Danmark Fastnet;45215279XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933651395;01-03-2019 13:05;4578772914;Danmark Fastnet;45566612XX;Danmark;Danmark Fastnet;firebrand-koegekorn;ip-pstn;420;0,4;no;0;;0;yes;Norden (DK)
933651409;01-03-2019 13:05;46840836388;Sweden;467203341XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933652449;01-03-2019 13:10;4578772919;Danmark Fastnet;45248264XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933652600;01-03-2019 13:10;46840308799;Sweden;467035553XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933652717;01-03-2019 13:11;4578772922;Danmark Fastnet;45723755XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
933653076;01-03-2019 13:12;4578772919;Danmark Fastnet;45403423XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;240;1,65;no;0;;0;yes;Norden Mobil (DK)
933653153;01-03-2019 13:12;46840308799;Sweden;464553033XX;Udland;Sweden;firebrand-;ip-pstn;300;0,55;no;0;;0;yes;Norden
933653162;01-03-2019 13:12;4578772918;Danmark Fastnet;45272716XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933653860;01-03-2019 13:15;4578772918;Danmark Fastnet;45425258XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933654298;01-03-2019 13:17;4578772918;Danmark Fastnet;45515520XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933654489;01-03-2019 13:18;46840836380;Sweden;4478139396XX;Udland Mobil;United Kingdom-Mobile;firebrand-;ip-pstn;420;3,7;no;0;;0;yes;Europa 1 Mobil
933655048;01-03-2019 13:20;46840308799;Sweden;47994692XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933655120;01-03-2019 13:20;4578772918;Danmark Fastnet;45404344XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933655507;01-03-2019 13:22;46840308799;Sweden;467021046XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
933655561;01-03-2019 13:22;4578772918;Danmark Fastnet;45289718XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933655599;01-03-2019 13:22;46840836388;Sweden;467629575XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933655705;01-03-2019 13:22;46840836388;Sweden;4683478XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
933656146;01-03-2019 13:24;4570200645;Danmark 70 nummer;45224252XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933656247;01-03-2019 13:24;4578772918;Danmark Fastnet;45337430XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden (DK)
933656326;01-03-2019 13:25;46840836380;Sweden;4478139396XX;Udland Mobil;United Kingdom-Mobile;firebrand-;ip-pstn;60;0,7;no;0;;0;yes;Europa 1 Mobil
933656542;01-03-2019 13:25;46840308799;Sweden;467035275XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
933656636;01-03-2019 13:26;4578772918;Danmark Fastnet;45292631XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;300;2,05;no;0;;0;yes;Norden Mobil (DK)
933656691;01-03-2019 13:26;46840836381;Sweden;45281820XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;300;2,05;no;0;;0;yes;Norden Mobil (DK)
933656698;01-03-2019 13:26;4570200645;Danmark 70 nummer;45275785XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933657124;01-03-2019 13:28;46840308799;Sweden;467067027XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933657793;01-03-2019 13:30;46840308799;Sweden;467057177XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
933658017;01-03-2019 13:31;46840304715;Sweden;467078894XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;180;1,55;no;0;;0;yes;Norden Mobil
933658687;01-03-2019 13:34;4570200645;Danmark 70 nummer;45217585XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;180;1,25;no;0;;0;yes;Norden Mobil (DK)
933658939;01-03-2019 13:35;4578772918;Danmark Fastnet;45352918XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;120;0,15;no;0;;0;yes;Norden (DK)
933658944;01-03-2019 13:35;4578772919;Danmark Fastnet;45604333XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933659046;01-03-2019 13:35;4578772919;Danmark Fastnet;45459705XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;180;0,2;no;0;;0;yes;Norden (DK)
933659082;01-03-2019 13:35;4570200645;Danmark 70 nummer;45611654XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933659391;01-03-2019 13:36;4570200645;Danmark 70 nummer;45751675XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;240;0,25;no;0;;0;yes;Norden (DK)
933659611;01-03-2019 13:37;4578772918;Danmark Fastnet;45513832XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
933660021;01-03-2019 13:39;4570200645;Danmark 70 nummer;45212520XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;1080;7,25;no;0;;0;yes;Norden Mobil (DK)
933660412;01-03-2019 13:40;46840308799;Sweden;461072223XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
933661040;01-03-2019 13:43;46840308799;Sweden;46494197XX;Udland;Sweden;firebrand-;ip-pstn;120;0,34;no;0;;0;yes;Norden
933661328;01-03-2019 13:44;4578772919;Danmark Fastnet;45403773XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
933661524;01-03-2019 13:44;4578772918;Danmark Fastnet;45215981XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933661793;01-03-2019 13:45;46840836384;Sweden;467068590XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;600;4,7;no;0;;0;yes;Norden Mobil
933661925;01-03-2019 13:46;46840308799;Sweden;467089504XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933662421;01-03-2019 13:48;46840308799;Sweden;467024010XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933662696;01-03-2019 13:49;4578772918;Danmark Fastnet;45702170XX;Danmark 70 nummer;Danmark 70 nummer;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
933663472;01-03-2019 13:52;4578772919;Danmark Fastnet;45702299XX;Danmark 70 nummer;Danmark 70 nummer;firebrand-;ip-pstn;120;0,15;no;0;;0;yes;Norden (DK)
933663860;01-03-2019 13:54;46840308799;Sweden;47474644XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933664099;01-03-2019 13:55;46840836388;Sweden;467030538XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933664492;01-03-2019 13:56;46840308799;Sweden;467308256XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933664749;01-03-2019 13:58;4569804969;Danmark Fastnet;45536415XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933664937;01-03-2019 13:58;46840836382;Sweden;461072287XX;Udland;Sweden;firebrand-;ip-pstn;480;0,76;no;0;;0;yes;Norden
933665032;01-03-2019 13:59;46840836389;Sweden;467719219XX;Udland;Sweden;firebrand-;ip-pstn;300;0,55;no;0;;0;yes;Norden
933665123;01-03-2019 13:59;46840836384;Sweden;47414713XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933665248;01-03-2019 13:59;46840308799;Sweden;467026990XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
933665376;01-03-2019 14:00;4578772919;Danmark Fastnet;45217199XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933665438;01-03-2019 14:00;4570200645;Danmark 70 nummer;467398886XX;Udland Mobil;Sweden-Mobile;rackpeoplehq-;ip-pstn;420;3,35;no;0;;0;yes;Norden Mobil
933665507;01-03-2019 14:00;4578772918;Danmark Fastnet;45203432XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
933665619;01-03-2019 14:01;46840308799;Sweden;467380544XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
933666192;01-03-2019 14:03;4569804969;Danmark Fastnet;45239647XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
933666401;01-03-2019 14:04;46840308799;Sweden;46463730XX;Udland;Sweden;firebrand-;ip-pstn;120;0,34;no;0;;0;yes;Norden
933666532;01-03-2019 14:05;4569804969;Danmark Fastnet;45536415XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;300;2,05;no;0;;0;yes;Norden Mobil (DK)
